workday,price1986,price1987,price1988,price1989,price1990,price1991,price1992,price1993,price1994,price1995,price1996,price1997,price1998,price1999,price2000,price2001,price2002,price2003,price2004,price2005,price2006,price2007,price2008,price2009,price2010,price2011,price2012,price2013,price2014,price2015,price2016,price2017,price2018
98,-0.166041339,-0.210265264,-1.53332751,-0.046264635,1.110915691,-0.183632796,1.831705523,-0.244958474,-0.590385449,-0.258387097,0.034501183,-0.297223535,0.996131202,0.269304987,-0.528376223,1.649619809,1.084069228,-0.58240563,-1.415399695,-0.117170955,-0.630124404,0.660948184,0.878148441,-0.599886216,-1.309784338,0.863958166,-1.448068527,0.415877586,-0.424475058,1.162695411,-0.460541158,-0.614439297,-0.427818688
99,0.122190196,-0.139462986,-1.689778146,-0.179861115,1.161679492,-0.149635748,1.579772853,-0.130832496,-0.558936024,-0.151492352,-0.001627329,-0.359213654,0.685743894,0.077058278,-0.868546269,1.410872412,1.15097402,-0.572016555,-1.449125814,-0.218026016,-0.591740498,0.500140819,0.89395601,-0.406440581,-1.359433899,0.812878378,-1.468917969,0.398174959,-0.310148096,0.819293316,-0.234479239,-0.558078237,-0.355196416
100,0.279499868,0.082896814,-1.39335171,-0.147254312,1.188775961,-0.231948913,1.714916302,-0.063273864,-0.443506489,-0.146986552,0.118436809,-0.192259542,0.629807527,0.343182924,-0.54873942,1.437480487,1.022429523,-0.317990794,-0.803094198,-0.450784861,-0.40209524,0.625997492,0.799490998,-0.577502231,-1.510207682,0.891283293,-1.363719852,0.410190477,-0.184891288,1.038247978,-0.080187908,-0.504728103,-0.45921011
101,0.554861306,0.074245001,-1.409687289,-0.154376648,1.184002439,-0.120999562,1.337852323,0.11635131,-0.464473699,-0.214906072,0.072758951,-0.120952103,0.699068301,-0.022752137,-1.146693216,1.253303,0.881401489,-0.301376821,-0.834466231,-0.045942716,-0.265398271,0.652747007,0.843957052,-0.475163193,-0.891141321,0.907799444,-1.598289091,0.558700702,-0.26146028,0.971776015,-0.104818584,-0.506747699,-0.540521393
102,0.788650097,0.134648045,-1.334630938,-0.092169279,0.951161949,0.23857078,1.441293387,0.228341445,-0.422542059,-0.328139375,0.074886802,-0.170771677,0.554388359,0.121628109,-1.21649095,1.306439247,0.814106024,-0.41703505,-0.447673965,-0.020829272,-0.63805568,0.865342187,0.873515362,-0.379973472,-1.157357554,0.986959076,-1.204228791,0.409771585,-0.142843364,0.763659401,-0.057158671,-0.545180597,-1.083300396
103,0.826333582,0.057021696,-1.479112227,-0.193548828,1.284453217,0.324403175,1.908450274,0.019172302,-0.408524053,-0.302783863,-0.078111967,-0.222113033,0.60056221,0.17843953,-0.571985997,1.044452039,0.801058933,-0.220724685,-0.515649343,-0.401672701,-0.488572641,0.854991312,0.907285274,-0.161933763,-1.402360967,1.24839575,-1.707776952,0.44013376,-0.10949903,0.817184156,-0.148403425,-0.560929605,-0.658754208
104,0.774112897,0.043453895,-0.42746896,-0.16795433,1.338713451,0.571260647,1.883424012,0.209333186,-0.38049359,-0.076317254,-0.181203866,-0.220592178,0.536450186,0.149862151,-0.585560541,1.106291692,0.816646514,-0.153608535,-0.45802166,0.016308298,-0.302485985,0.931990225,0.902173848,-0.142773903,-0.911701864,0.678152473,-1.790465378,0.148171399,-0.061623975,0.765930532,-0.1457827,-0.458411837,-1.007919837
105,0.637450525,0.002792149,0.035687679,-0.109641627,1.325937548,0.787642252,2.155376874,0.217805736,-0.4014608,-0.05638456,-0.124882543,-0.299696084,0.35636654,0.283337693,-0.218269029,1.22976355,0.568961707,-0.118122753,-0.213231829,0.034673957,-0.327595769,0.947610366,0.815143752,-0.207492359,-0.899212987,0.59334541,-2.651095809,0.341629977,-0.10014523,0.881906116,-0.09392341,-0.411430744,-0.703891051
106,0.715967477,0.175309791,-0.127100878,0.041705678,1.489389621,0.850277438,1.870079942,0.152308401,-0.250709428,-0.130668217,-0.269367101,-0.256530941,0.493858339,0.495137825,0.184910097,1.34165392,0.543728574,0.045653006,-0.485375094,-0.434703142,-0.730541803,0.793766754,0.749809253,-0.133533912,-1.602631331,0.394958451,-2.70466717,0.23475654,-0.072663366,0.574183669,-0.127336107,-0.428261203,-0.456535736
107,0.649858349,0.241888312,0.138486846,-0.164893747,1.719472363,0.791241548,2.051935809,0.154367836,-0.292869178,-0.046431642,-0.322495946,-0.337155701,0.838104728,0.66554322,0.243000304,1.52153656,0.668984918,0.04892673,-0.295002816,-0.403956645,-0.824788458,0.546830304,0.741805629,-0.120823267,-1.85387706,0.269960229,-2.621728029,-0.068369912,0.105694893,0.473010932,-0.00718879,-0.464424826,-0.475535166
108,0.799389678,0.197488747,0.1934052,-0.077980304,1.650958874,0.610618558,1.930140518,0.055051115,-0.436557297,-0.023773472,-0.204561062,-0.269461914,0.903781488,0.441934467,0.017513746,1.355375918,0.471075965,0.079260015,0.306669635,-0.322581957,-0.968928654,0.168331286,0.880257717,-0.119481807,-1.585202568,0.230910108,-1.723651761,0.043449728,0.265218339,0.3235388,0.011850315,-0.436089908,0.004558438
109,0.859203342,0.301031866,-0.096963505,0.011046884,1.561197627,0.526545777,1.913456343,-0.10976294,-0.510166472,-0.084464272,-0.113175855,-0.021312026,0.863251154,0.324717238,0.236101178,1.387632601,0.430876061,-0.037597432,0.47484053,-0.354086469,-0.952904074,0.468291116,0.62490001,-0.120892603,-1.67381879,0.186316106,-1.57909684,0.333372208,0.299269419,0.319010623,0.082676199,-0.429403228,0.136247039
110,0.435605829,0.305337937,0.584039274,0.036585691,1.464916293,0.381597426,2.003553338,-0.099152678,-0.468120771,-0.093527029,-0.200303958,0.059883749,0.702157552,0.217345841,-0.171549399,1.208662713,0.494941748,0.068108679,0.214792702,-0.221375139,-1.047798825,0.469376184,0.670524967,-0.144598789,-1.079250009,0.340107071,-1.287167935,0.320056351,0.304372134,0.745127674,0.061608881,-0.3617475,0.240355474
111,0.408198533,0.30903509,0.448854305,0.017166691,1.229923781,0.370877652,1.4329513,-0.253432886,-0.236694202,-0.184102162,-0.114240482,0.175439869,0.372780198,0.01393009,-0.326136244,1.122261762,0.347636022,0.24924551,0.383855296,-0.172619687,-1.248795651,0.222135024,0.676632897,-0.113141411,-0.995399447,-0.011541158,-1.734796536,0.157182355,0.119755628,0.815381336,-0.06551806,-0.389206323,0.248367771
112,0.490418162,0.33551913,0.566577755,0.047325575,1.432911701,0.454950433,0.987484658,-0.15197846,-0.126505775,-0.125246678,-0.140818247,0.244902414,0.420500687,0.127212631,-0.467118163,1.163629052,0.463109853,0.268060804,0.077989876,-0.122244178,-1.423692765,0.57856481,0.543344049,-0.085195133,-1.039305994,-0.009380556,-1.225802874,-0.019969449,-0.078706055,0.562032236,-0.206444726,-0.319009479,0.246177924
113,0.41690255,0.407012641,0.534047543,-0.037806947,1.707571394,0.26360767,1.125964124,-0.078083129,0.234819018,-0.025581929,-0.196074943,0.502940638,-0.005838133,0.176464589,-0.304132502,1.042847811,0.331013386,0.155946465,0.263447887,0.004640882,-1.199548227,0.714372891,0.580751168,-0.269726273,-0.573973097,0.241719087,-1.468199445,0.232716658,-0.003529355,0.367922692,-0.267606038,-0.284145962,0.080518264
114,0.750780128,0.463110604,0.887083834,-0.038808124,1.68424056,0.288646512,1.174346595,-0.251295181,-0.043440908,-0.008372156,-0.19713957,0.636998623,0.071105545,0.47197482,-0.117162848,0.757273519,0.298147558,0.440841714,0.259999973,0.100016466,-0.79838248,0.877519468,0.688014649,-0.375693897,-0.56376825,-0.122960452,-0.981244617,0.084750856,0.006004666,0.572201271,-0.304360419,-0.295235273,0.044638872
115,0.728374171,0.527332785,0.984671006,-0.19660941,1.672608798,0.571260647,1.182688682,-0.10129039,0.195051706,0.005221981,-0.226881723,0.618173646,0.409213656,0.560148283,-0.041170261,0.65265135,0.543245848,0.446571763,0.251637796,0.162317026,-0.799678673,0.827100992,0.663251817,-0.383080111,-0.510007431,0.008053599,-0.620374038,0.237983509,0.055724331,0.628557016,-0.205787992,-0.276794455,-0.072928056
116,0.672913072,0.527332785,0.461385749,-0.133289474,1.724178588,0.519345234,0.758912285,-0.023119634,-0.198749035,0.043254608,-0.251331638,0.59668578,0.375334463,0.581817928,-0.792100736,0.686859539,0.5647429,0.405328364,0.409464956,0.387669165,-0.946247255,0.869793936,0.592864028,-0.32547149,-0.474174676,0.095411568,-0.69974196,0.431331568,0.233266298,0.953244288,-0.267245559,-0.167331464,-0.215690411
117,0.702170577,0.530500357,0.599107967,-0.169401071,1.363052172,0.462150984,0.063183025,-0.230149209,-0.596196849,0.155597753,-0.241754204,0.516632037,0.169096761,0.520246905,-0.485133777,0.610214574,0.398573789,0.244037877,0.227086291,0.316847179,-0.880024844,0.592016674,0.507943208,-0.341120249,-0.492079368,0.250425213,-0.400707307,0.14344897,0.260119159,0.77315942,-0.129660576,-0.214116063,-0.613806844
118,0.581063761,0.582171255,0.316199686,-0.208406164,1.439568044,0.211692257,-0.165389348,-0.107625235,-0.982817484,0.147425157,-0.312946603,0.627681304,0.165512748,0.373470904,-0.832089713,0.689928165,0.249359608,0.273989344,0.322862933,0.268953779,-0.668344308,0.699360314,0.52996297,-0.539053468,-0.816016828,0.473974708,-0.441222923,-0.350984293,0.306471173,0.960346414,-0.103289655,-0.257316508,-0.672583542
119,0.800316482,0.682342503,0.671628801,-0.252752671,1.451267109,0.199212869,0.023138554,-0.20907966,-0.791386337,0.1383624,-0.254496024,0.664570833,0.407154155,0.288268966,-0.655104183,0.797082679,0.044760964,0.09360099,0.665783496,0.209392963,-0.790451202,0.346278629,0.387350463,-0.554929497,-0.805310556,0.310151386,-1.226521398,-0.293586519,0.288703549,1.004138756,-0.155159304,-0.266953541,-0.94436283
120,0.658839274,0.658863392,1.277576947,-0.157771411,1.494499648,0.292165742,-0.053606196,-0.443591907,-1.084000891,0.249788524,-0.222624616,0.299096068,0.603651461,0.082876754,-0.999063499,0.622676546,0.07698353,0.145684204,0.520658122,-0.635244053,-0.851192458,0.330658489,0.387136882,-0.577659199,-1.122177075,0.188476706,-1.016091532,-0.48897446,0.073166852,0.683236705,0.08906124,-0.268866765,-0.779174164
121,0.763373316,0.612880043,1.222517632,0.119827252,1.194961185,-0.128198153,0.026478659,-0.261905443,-1.792181799,0.239834328,-0.090883285,0.591476066,0.627768137,0.110457546,-0.918094041,0.464744494,-0.10119874,0.006907285,0.228588311,-1.262297302,-0.737500938,0.303280973,0.364534509,-0.407515289,-1.141736895,-0.046879426,-1.448536333,-0.34820487,0.162506768,0.546743473,-0.558318045,-0.257678469,-1.233877448
122,0.851333455,0.704846745,1.147459563,0.005815508,1.113404224,-0.151395363,0.111565496,-0.259769593,-1.238855567,0.149232336,-0.054754771,0.462057706,0.646221185,0.270052426,-0.527130626,0.414802874,-0.108912263,0.102196754,0.168729396,-1.298112075,-0.981392655,0.474647308,0.367381843,-0.441053712,-1.153246296,0.175343837,-1.348315907,-0.138859772,0.123826492,0.648278889,-0.834646102,-0.332481825,-1.191872438
123,0.806426582,0.647205655,0.661631142,0.089224157,1.09511612,-0.128198153,-0.000217655,0.040318266,-1.419576378,0.126601022,-0.050497664,0.394172653,0.75500467,0.519265511,-0.636099822,0.355575474,0.063303281,-0.024823708,0.397369527,-0.715454473,-0.882615255,0.464277853,0.135467565,-0.351327092,-1.736804976,0.471284411,-1.059206064,0.020912785,0.134155603,0.016696636,-0.548802636,-0.223595016,-1.421267756
124,0.853277476,0.688029057,0.977210582,-0.03113018,1.228242871,0.047145999,-0.026913969,-0.046325032,-1.449086816,0.16374349,-0.155689324,0.457684554,0.661625206,0.761090804,-0.57011898,0.562285925,0.032655751,-0.02991831,0.486856702,-0.873482374,-0.443067578,0.438288259,0.066289861,-0.432562935,-1.946279464,0.619589242,-1.13669665,-0.139614323,0.088489132,0.058450242,-0.246540791,-0.3503568,-1.284809673
125,0.922348972,0.572746882,0.852019823,-0.289698353,1.339721338,-0.178273885,0.598078628,-0.067471004,-1.928689813,0.147425157,-0.170561804,0.42935099,0.860676778,0.909841744,-0.937070783,0.461881774,-0.120776113,0.048433258,0.075675414,-1.378322489,-0.525174279,0.679554118,0.068554585,-0.376295773,-2.036546563,0.931412719,-0.266829354,-0.048291743,0.322736961,0.307961304,0.003057936,-0.303003405,-1.208086513
126,1.022531571,0.53712211,1.129857084,-0.391022204,1.35303401,0.234969532,0.575386365,-0.10976294,-1.681539921,0.161936311,-0.23643247,0.523476809,0.81246354,1.023124286,-0.796088865,0.605572452,-0.23807757,0.192249644,-0.132633927,-1.233884284,-0.367759963,0.759215532,0.089422396,-0.596513789,-2.136735924,1.274862611,-0.294069083,-0.107743044,0.359229852,0.257841486,0.023613541,-0.204941454,-1.158513129
127,1.07336318,0.646555084,0.987208241,-0.320301449,1.47789246,0.349440066,1.169344613,-0.312595376,-1.61510806,0.238027146,-0.019690886,0.662440895,0.949440464,1.016714847,-0.477129906,0.569996674,-0.183795518,0.089733173,-0.390291995,-0.887081979,-0.521935773,0.737411994,-0.018475511,-0.552996754,-2.012418678,1.248559039,-0.067794981,-0.029554848,0.525718292,0.173957515,-0.091739817,-0.205773226,-1.341951427
128,0.997809735,0.61743008,1.367844656,-0.299212917,1.561063027,0.045306311,0.772260442,-0.572452597,-1.364197024,0.316816602,-0.047305186,0.853392561,0.935581069,1.097982098,-0.69509592,0.426415096,0.189272488,0.296629725,-0.305271254,-1.400086811,-0.373262853,0.824626147,0.028779743,-0.712027156,-1.414847721,1.363054949,-0.214918245,0.176492328,0.446021944,0.342214894,-0.009003616,-0.325387383,-1.089826629
129,0.423661407,0.699687785,0.967209488,-0.266496081,1.343083158,0.02746802,0.92074796,-0.375956868,-1.205583996,0.444561062,-0.097240148,0.782465799,1.120791346,1.00391116,-0.701119535,0.068947061,0.069028644,0.305521847,-0.584195409,-1.239720473,-0.64566291,0.897476163,-0.007831184,-0.697422771,-1.152222199,1.553653788,-0.603780705,0.300635857,0.233266298,-0.129205064,-0.033122578,-0.254055902,-0.951595553
130,0.255796379,0.757328875,0.862017481,-0.125053213,1.516149572,0.26360767,0.186644282,-0.080144419,-0.9694866,0.54600741,-0.427687604,0.97984442,0.945343585,1.107844642,-0.264140765,0.142461935,-0.136525351,0.211121452,-0.415128847,-0.494719763,-0.619602716,0.615380925,0.090684297,-0.692729105,-1.023770322,1.426636351,-0.717056876,0.406334487,0.376181184,-0.069352831,0.232969111,-0.258458533,-0.507952488
131,0.305238921,0.705496325,0.62910093,-0.042704149,1.577739159,0.145537841,0.154945985,-0.029454478,-1.039562764,0.545117251,-0.535008518,0.751850952,0.97821314,1.119170163,-0.234163535,-0.052275191,-0.46138019,0.041502614,-0.313673059,-0.136651332,-0.556435052,0.760300599,-0.062520722,-0.728870036,-0.984087643,1.117829751,-0.97745631,0.394207081,0.248556774,0.312468355,0.318027711,-0.258041907,-0.309669786
132,0.358570635,0.724913323,0.701766174,0.023789118,1.421279939,0.125859869,0.668819378,-0.004111374,-1.043323896,0.488042089,-0.445752564,0.836278776,0.958585534,1.078784164,-0.006185777,0.050599842,-0.475140145,0.159432464,-0.275646955,-0.166228619,-0.802450865,1.30036876,-0.00973383,-0.54628175,-0.664807486,0.997766063,-1.129587845,0.630699665,0.300555699,0.704166324,0.446099356,-0.164948429,-0.613476608
133,0.262278337,0.712645677,0.43885321,0.124054742,1.702528664,0.245689305,0.777266512,-0.072357726,-1.024863185,0.61033815,-0.383074376,0.902832386,1.266130971,1.036906327,0.153800503,0.425045968,-0.60963902,0.240678694,-0.433065914,0.054456551,-1.140122924,1.386973491,-0.092868273,-0.51885742,-0.656757066,1.088977268,-1.227463126,0.635422094,0.502487511,0.841001104,0.472033144,-0.149101913,-0.302420822
134,0.003211626,0.827928843,0.604038028,0.155716065,1.952178253,0.413834867,0.889049664,0.134597304,-0.626391628,0.610835667,-0.622136621,0.905114595,1.243331653,1.096503931,0.167800372,0.519564873,-0.661760028,0.17267209,-0.618282176,0.417191945,-1.356498209,1.470174381,-0.122212368,-0.265702856,-0.672879151,0.977864639,-0.589315429,0.663310487,0.512003863,0.834853205,0.614478381,-0.085070229,-0.171425176
135,-0.225947684,0.837636845,0.734296372,0.247525353,2.022103445,0.492548729,1.241083293,0.198568239,-0.460484445,0.561958681,-0.65084364,1.005325687,1.43634953,1.132952204,0.235789086,0.414235862,-0.852679546,0.124145173,-0.713163154,0.477768401,-1.340289869,1.50930927,-0.182163093,-0.171420281,-1.241620302,1.064752652,-0.74548599,0.618026472,0.652257846,0.961195007,0.62523475,-0.091136404,-0.109129564
136,-0.175207618,0.891378468,0.957211829,0.240124534,2.153550927,0.438871749,1.024189025,0.025738247,-0.442026514,0.633912062,-1.11409846,1.125501934,1.456490001,1.098478872,0.211805091,0.625508531,-0.772934224,0.062364847,-0.898708352,0.143748236,-1.235339746,1.407844318,-0.003094474,-0.139746229,-1.118630981,0.871911565,-0.500239782,0.6441124,0.360261703,0.900258266,0.642736639,-0.1327324,-0.032168201
137,-0.104839739,0.944470508,0.794423286,0.191549186,2.153550927,0.397756183,1.294475922,0.079098919,-0.523155174,0.502919027,-1.0874912,1.091084025,1.369538433,0.800495409,0.029815071,0.567982167,-0.925814882,0.256205101,-0.675462021,0.506835387,-0.806011444,1.564218512,0.131093564,-0.036983471,-0.954301731,1.284345359,-0.177252269,0.753123962,0.583470141,0.92542733,0.670271867,-0.082793567,0.077870958
138,-0.140024248,0.854210566,0.50391362,0.412169141,2.032054304,0.698210561,0.793950686,0.151620681,-0.762899642,0.352544534,-1.035369398,0.843314814,1.152138399,0.810841053,-0.094170361,0.631189409,-1.374409403,0.127110133,-1.093218119,0.72290809,-0.974595547,1.280105496,0.163388626,0.029865143,-1.192385056,1.252718943,-0.068733647,0.746417594,0.495812284,0.598898508,0.708478523,-0.104707735,-0.10893467
139,-0.129561575,0.773495987,0.691768515,0.362536918,2.113612905,0.698210561,0.31678166,0.232691407,-0.703875997,0.385756739,-0.784253546,0.874119998,1.025931616,0.758632764,0.323801287,0.578713907,-1.644188497,0.214283524,-1.076172755,0.411509342,-1.095427983,1.455789805,0.144474644,-0.004333898,-0.753400334,1.563686145,-0.446919139,0.748945957,0.607640895,0.475856008,0.625955709,-0.128693208,-0.117777972
140,0.018767182,0.782554413,0.353659958,0.539868599,1.893950486,0.671412112,0.406874568,0.002301748,-0.674362778,0.385756739,-0.891719126,1.168667076,0.62241424,0.66800126,0.011827074,0.33917976,-1.73872883,0.264800864,-1.433744959,0.530274273,-0.725827297,1.024912129,0.231931904,0.181085128,-0.530784693,1.475493807,-0.763488853,0.779950797,0.558956612,0.261105577,0.682830632,-0.179298346,-0.136945228
141,0.048766127,0.789703761,-0.006840192,0.415341113,1.514468662,0.433512838,-0.106994737,0.166582768,-0.59687841,0.456793099,-0.994926195,1.219551618,0.631434613,0.593641741,-0.125166719,0.050758114,-1.17664976,0.149438993,-1.434961637,0.252772975,-0.619278668,1.154516374,0.251266098,0.204702717,-0.311455932,1.295315636,-1.08954309,0.744321769,0.553836229,-0.033458393,0.600318177,-0.103459338,0.136980598
142,-0.013731867,0.844095955,0.145809745,0.40476968,1.634284382,0.297524645,0.099887392,0.326588378,-0.667071403,0.576706445,-1.122612672,1.273821407,0.818601816,0.773909681,-0.08316987,0.309676696,-1.182374561,0.392301013,-0.934907461,0.167994672,-0.621707053,0.561861462,0.068082556,0.219760196,-0.284780555,1.108735314,-0.905664999,0.763002722,0.330878689,-0.264110264,0.579835083,-0.029647313,0.375579231
143,0.156818621,0.879070156,0.175943682,0.57152857,1.690896896,0.408475956,0.028144624,0.309488587,-0.84038401,0.557349288,-1.099197891,1.267166046,0.626120938,0.763067263,-0.602104083,0.388288532,-1.092617152,0.366808703,-0.80532543,0.458793362,-0.625915728,0.165932619,0.081936296,0.208133889,-0.371395326,0.703458387,-0.24228333,0.767501377,0.370718029,0.077848167,0.578159062,0.035058061,0.532146558
144,-0.177800406,0.98399475,-0.109498399,0.696054699,1.622652613,0.34768045,-0.030249987,0.217805736,-0.722333928,0.624691993,-0.905555068,1.281808213,0.585300987,0.481837365,-0.405125446,0.32698516,-0.57819892,0.279225923,-0.755937073,0.806105963,-0.384592686,0.342568217,-0.073106916,0.182494961,-0.438231437,0.576136275,0.345488145,0.715999477,0.24319963,0.29620776,0.561378131,0.060594797,0.426803797
145,-0.242891177,1.06430272,0.293670568,0.694997823,1.47284973,0.449591522,0.835661123,0.324450673,-0.338676011,0.579481804,-0.758710912,1.38334982,0.81594498,0.270052426,-0.617123079,0.303461077,-0.614812054,0.273001025,-0.713448497,0.478174654,-0.453427241,0.064183391,0.099322347,0.265072263,-0.440885163,0.37860559,0.337189952,0.714071481,0.185755217,0.28645422,0.535804822,0.106591947,0.226913221
146,-0.126968787,1.17763516,0.947073209,0.836439335,1.599389083,0.698210561,1.588114941,0.11108439,0.044981906,0.561042942,-0.869368969,1.536233713,0.520076752,0.255755381,-0.586549286,0.493995551,-0.549793262,0.320638867,-0.553350472,0.388075418,-0.574724016,0.350293749,0.21976091,0.28198448,0.012611133,0.356684951,0.135776802,0.68466034,-0.387890289,0.18527796,0.506390545,0.161660288,0.377089657
147,-0.164744945,1.19644324,0.972139562,0.727716022,1.517830482,0.766204658,1.800003139,0.275365411,0.022762843,0.539826165,-0.73319637,1.474812752,0.321232337,0.304524238,-0.346242587,0.473855101,-0.814157959,0.207959381,-0.792461156,0.695461161,-0.424594854,0.542378555,0.086678693,0.395337355,-0.070064479,-0.185458567,0.033865551,0.864174041,-0.514415707,0.020031151,0.410140515,0.201236688,0.264319281
148,-0.272797439,1.135552268,0.982137221,0.818522774,1.47789246,0.709008455,1.831705523,0.277503123,-0.017802883,0.513056116,-0.59806031,1.420429688,-0.295445399,0.30057284,-0.118350449,0.538635839,-1.03658718,0.253226357,-0.767017944,0.765723311,-0.338279479,0.006953517,0.053225995,0.428501171,0.025773536,-0.124651096,-0.270617661,0.906566745,-0.377073522,-0.06562043,0.45387452,0.208694567,0.253702986
149,-0.214188617,1.093468385,1.022272239,0.841726409,1.244851706,0.617737084,1.85839775,0.207119066,-0.323976432,0.542575944,-0.408674593,1.428986581,-0.17296543,0.485773573,-0.064474839,0.478214485,-1.346394417,0.041898218,-1.430455575,0.3218659,-0.342812203,0.552748008,0.02593936,0.38982514,0.013917812,-1.170236495,0.409702843,0.841972759,-0.630025416,-0.084043002,0.450746223,0.259156398,0.44276884
150,-0.149097846,1.174425935,0.917080247,0.796321675,0.875386397,0.479989275,1.673205866,0.183606152,-0.537854753,0.495532996,-0.163945102,1.408069732,-0.109328056,0.36164861,0.108522565,0.302815697,-1.081466165,0.077778224,-2.029857162,0.057706584,-0.385240781,0.620326901,0.240518138,0.365458336,-0.032687081,-1.045990999,0.47651646,0.711487175,-0.604932355,-0.301680762,0.653851416,0.278527973,0.49765037
151,-0.125672403,1.286459215,0.811884804,1.027458729,0.248004845,0.785882637,1.352870533,0.271090001,-0.460484445,0.521359167,-0.179910301,1.544599338,-0.06743813,0.351801257,0.389243568,0.393182659,-0.87217609,0.169115792,-2.032575861,-0.049341374,-0.477888929,0.912488739,0.26659532,0.477688353,0.065632562,-2.340350162,0.636475324,0.644322529,-0.740755034,-0.385276,0.638746507,0.25350537,0.673287505
152,-0.063174409,1.277400794,0.646703409,1.050716704,0.209678788,0.780523726,0.944108257,0.390561176,-0.438265382,0.521359167,-0.117116942,1.409020498,-0.115156606,0.270052426,0.699999798,0.133177689,-0.578038385,0.260354115,-1.50496613,0.350125336,-0.674981368,0.175845007,0.121238478,0.446014299,-0.05294167,-1.463687898,0.658517212,0.682956119,-0.404845153,0.050626282,0.642736639,0.22578948,0.610699553
153,-0.097062525,1.455484005,0.248605476,0.977882203,0.372794343,0.678532581,0.803958739,0.364986964,-0.312923925,0.464180408,-0.052223822,1.110860696,-0.345820712,0.476407801,0.499033036,0.141138906,-0.53960773,0.297419553,-1.530734314,0.242269817,-0.57747645,0.116599209,0.317228071,0.350854431,-0.63040889,-2.523686594,0.625801413,0.581224001,-0.375804911,-0.332166738,0.603075635,0.070957231,0.507422124
154,0.167188612,1.636816107,-0.384941089,1.125610609,0.534228995,0.537263599,0.893387716,0.446059561,-0.493644747,0.391284431,-0.06712299,1.169617842,-0.160238357,0.478881032,0.507318618,0.326324415,-0.604627644,0.428278886,-2.032861203,0.706365616,-0.651003778,0.110872877,0.348306095,0.469345879,-0.75851232,-1.66038222,0.759679363,0.573078118,-0.39288699,-0.332761809,0.728091494,0.081782089,0.235659077
155,0.392458751,1.591483329,-0.312277577,0.966252537,0.249618451,0.578381125,0.785608599,0.337200503,-0.290704861,0.324857467,-0.159687995,0.976992122,-0.352719235,0.765525303,0.8439811,0.325789671,-0.842012411,0.374219034,-1.989195586,0.272198856,-0.631094573,-0.284123253,0.257794872,0.505417955,-0.795063216,-1.404043369,0.639074245,0.616853029,-0.227769642,-0.322413198,0.688793041,0.184194962,0.061808467
156,0.475789409,1.681539967,-0.337343916,0.932477469,0.452672035,0.637415063,0.613760784,0.34147405,-0.38664716,0.433716704,-0.0916024,0.915192342,-0.423772018,0.879304618,1.263507673,0.319904425,-0.542068513,0.428984632,-1.464871278,0.445045128,-0.363227238,-0.602711313,0.186935054,0.429694328,-0.797544844,-0.967912663,0.647558948,0.458479053,-0.115994037,-0.197747454,0.751990853,0.188188354,0.21733636
157,0.479678581,1.656923351,-0.805569857,0.98734107,0.459328377,0.610618558,0.488629475,0.413995812,-0.10998405,0.383897121,-0.257574737,0.941243697,-0.115156606,0.988650954,0.954844932,0.2157079,-0.456046622,0.444695748,-1.390685698,-0.168458062,-0.167247234,-0.632561817,0.24062177,0.246217674,-0.571623199,-1.12486587,0.624517239,0.14344897,-0.207669751,-0.075553547,0.662857181,0.20776381,0.02676008
158,0.578656348,1.718424232,-0.562796608,1.017999863,0.462690197,0.555101898,0.748900145,0.473769607,-0.202167997,0.379287725,-0.201138244,0.470995276,0.172763237,0.793106096,0.789086363,0.288984599,-0.502121198,0.572802396,-0.942980326,0.020569014,-0.151384679,-0.188689343,0.269073625,0.327671155,-0.550539983,-1.116137841,0.89167998,0.100525488,0.110454835,-0.136560712,0.686108093,0.000398425,0.576024713
159,0.707541507,1.531932179,-0.500132472,0.941992033,0.013348837,0.311843722,0.682163447,0.610264166,-0.442026514,0.35715393,-0.204360216,0.67761508,0.128751459,0.750263576,0.92271621,0.050223371,-0.257574114,0.596021709,-1.114765583,0.041976627,-0.057280289,-0.10826801,0.152271638,0.3880407,-0.864555179,-1.971817386,0.970234592,0.001701054,0.256733839,-0.429716229,0.711310564,-0.057256831,0.729292381
160,0.646339897,1.577265948,-0.485063793,0.988397945,-0.233004588,-0.248027597,0.758912285,0.665760688,-0.445670817,0.323024708,-0.136273215,0.895797276,-0.039860125,0.96302991,0.896812725,0.17498599,-0.394049923,0.551714105,-0.833451673,0.063795445,-0.130969641,-0.166276383,0.067609897,0.457945877,-0.989851904,-2.32444336,0.959086758,-0.009127376,0.364459781,-1.075199917,0.663441407,-0.035138783,0.853150044
161,0.816889256,1.743690432,-0.640388476,0.760432862,-0.15474215,-0.122759177,0.385188411,0.691334892,-0.489997664,0.315637396,-0.107538104,1.091845379,-0.200006434,1.272835665,0.991072252,-0.054635436,-0.296152956,0.588652731,-0.983970843,0.117871829,-0.141511087,0.110111101,0.112179584,0.61169085,-1.075159996,-2.24899558,0.74599682,-0.156450512,0.473666359,-2.032388454,0.638885312,0.113226918,0.941293435
162,0.815592862,1.754698588,-1.003422411,0.782633962,-0.507598617,0.58198042,0.348479957,0.61881313,-0.209573421,0.330410739,-0.044774238,0.849970175,-0.132125363,1.247229812,1.158896694,0.107058259,-0.185324527,0.483059648,-0.880160964,-0.137359803,-0.226368246,0.109635455,0.120449237,0.614965052,-1.366613199,-1.592172949,0.649500495,-0.063968134,0.404426336,-3.093168749,0.657851906,0.046812199,0.818377756
